,0,1,2,3,4,5,6,7,8,Minimum distance
93,36.61033,-88.31476,Murray,US,America/Chicago,36.45033,36.770329999999994,-88.47476,-88.15476000000001,7995.911822493524
94,34.25807,-88.70464,Tupelo,US,America/Chicago,34.09807,34.41806999999999,-88.86464,-88.54464,6127.437792487577
95,39.43534,-84.20299,Lebanon,US,America/New_York,39.27534,39.59533999999999,-84.36299,-84.04299,17726.067061618127
96,26.2173,-80.22588,North Lauderdale,US,America/New_York,26.0573,26.3773,-80.38588,-80.06588,5927.999114550462
97,38.06084,-97.92977,Hutchinson,US,America/Chicago,37.90084,38.220839999999995,-98.08977,-97.76977000000001,6052.712500669864
98,36.91023,-121.75689,Watsonville,US,America/Los_Angeles,36.75023,37.070229999999995,-121.91689,-121.59689,3434.8017945789443
99,40.68066,-73.47429,Massapequa,US,America/New_York,40.52066000000001,40.84066,-73.63429,-73.31429,7650.126402409025
100,34.09611,-118.10583,San Gabriel,US,America/Los_Angeles,33.936110000000006,34.25611,-118.26583,-117.94583,4798.763967247223
101,40.56754,-89.64066,Pekin,US,America/Chicago,40.407540000000004,40.72754,-89.80066,-89.48066,11743.093029354723
102,37.73604,-120.93549,Riverbank,US,America/Los_Angeles,37.576040000000006,37.89604,-121.09549,-120.77549,12510.407113534688
103,41.14676,-73.49484,New Canaan,US,America/New_York,40.986760000000004,41.30676,-73.65484,-73.33484,19976.45747140462
104,38.91817,-78.19444,Front Royal,US,America/New_York,38.75817000000001,39.07817,-78.35444,-78.03444,25338.985212796328
105,40.34912,-111.90466,Saratoga Springs,US,America/Denver,40.18912,40.509119999999996,-112.06466,-111.74466000000001,21151.97403901872
106,41.48199,-81.79819,Lakewood,US,America/New_York,41.32199000000001,41.64199,-81.95819,-81.63819000000001,8201.462844693693
107,45.53929,-122.38731,Troutdale,US,America/Los_Angeles,45.379290000000005,45.69929,-122.54731,-122.22731,2136.145693649873
108,40.56754,-89.64066,Pekin,US,America/Chicago,40.407540000000004,40.72754,-89.80066,-89.48066,11743.093029354723
109,42.55308,-87.93341,Pleasant Prairie,US,America/Chicago,42.393080000000005,42.71308,-88.09340999999999,-87.77341,4671.883462748698
110,33.7207,-116.21677,Indio,US,America/Los_Angeles,33.560700000000004,33.8807,-116.37677,-116.05677,11692.450302071305
111,40.72816,-74.07764,Jersey City,US,America/New_York,40.568160000000006,40.88816,-74.23764,-73.91764,6165.473898520972
112,39.08367,-84.50855,Covington,US,America/New_York,38.92367,39.243669999999995,-84.66855,-84.34855,8038.914460852418
113,42.97086,-82.42491,Port Huron,US,America/Detroit,42.810860000000005,43.13086,-82.58491,-82.26491,666.3080174268902
114,40.81,-73.9625,Morningside Heights,US,America/New_York,40.650000000000006,40.97,-74.1225,-73.80250000000001,3485.9819758086815
115,39.32288,-76.72803,Woodlawn,US,America/New_York,39.16288,39.482879999999994,-76.88803,-76.56803000000001,11113.983215323657
116,33.03699,-117.29198,Encinitas,US,America/Los_Angeles,32.876990000000006,33.19699,-117.45197999999999,-117.13198,6645.800036201274
117,40.34912,-111.90466,Saratoga Springs,US,America/Denver,40.18912,40.509119999999996,-112.06466,-111.74466000000001,21151.97403901872
118,45.0408,-93.263,Columbia Heights,US,America/Chicago,44.8808,45.200799999999994,-93.423,-93.10300000000001,7321.734183748966
119,29.53885,-95.44744,Fresno,US,America/Chicago,29.37885,29.69885,-95.60744,-95.28744,5172.710063949278
120,41.6764,-91.58045,Coralville,US,America/Chicago,41.516400000000004,41.8364,-91.74045,-91.42045,5741.632020271319
121,28.54944,-81.77285,Clermont,US,America/New_York,28.38944,28.70944,-81.93285,-81.61285000000001,27896.176834963717
122,41.80753,-87.65644,New City,US,America/Chicago,41.64753,41.96753,-87.81644,-87.49644,6671.766636171798
123,39.32288,-76.72803,Woodlawn,US,America/New_York,39.16288,39.482879999999994,-76.88803,-76.56803000000001,11113.983215323657
124,37.60876,-77.37331,Mechanicsville,US,America/New_York,37.44876,37.76875999999999,-77.53331,-77.21331,11622.807355302382
125,40.57788,-73.95958,Brighton Beach,US,America/New_York,40.417880000000004,40.73788,-74.11958,-73.79958,5610.11409948598
126,36.02506,-86.77917,Brentwood Estates,US,America/Chicago,35.86506000000001,36.18506,-86.93916999999999,-86.61917,13214.73770622238
127,45.0408,-93.263,Columbia Heights,US,America/Chicago,44.8808,45.200799999999994,-93.423,-93.10300000000001,7321.734183748966
128,41.66394,-83.55521,Toledo,US,America/New_York,41.50394,41.82393999999999,-83.71521,-83.39521,9632.14364145532
